i,j,lon,lat,temp,X,Y,flag
317,392,127.5176,34.0577,23.618,363190.467,3769544.950,0
317,393,127.5176,34.0867,23.498,363237.092,3772760.854,0
317,394,127.5176,34.1157,23.454,363283.751,3775976.772,0
317,395,127.5176,34.1447,23.726,363330.446,3779192.705,0
317,396,127.5176,34.1736,24.499,363377.015,3782397.563,0
317,397,127.5176,34.2026,25.133,363423.780,3785613.524,0
317,398,127.5176,34.2315,25.441,363470.418,3788818.409,0
317,399,127.5176,34.2604,25.56,363517.091,3792023.309,0
317,400,127.5176,34.2893,25.645,363563.799,3795228.223,0
317,401,127.5176,34.3182,25.975,363610.542,3798433.151,11
317,402,127.5176,34.3471,26.255,363657.320,3801638.093,11
317,403,127.5176,34.376,26.492,363704.132,3804843.049,11
317,404,127.5176,34.4049,26.671,363750.979,3808048.020,11
317,407,127.5176,34.4915,26.898,363891.566,3817651.926,11
317,408,127.5176,34.5203,26.896,363938.389,3820845.863,11
317,409,127.5176,34.5491,26.883,363985.246,3824039.814,11
317,410,127.5176,34.5779,26.869,364032.138,3827233.779,5
317,411,127.5176,34.6067,26.871,364079.065,3830427.759,5
317,412,127.5176,34.6355,26.856,364126.025,3833621.752,5
317,413,127.5176,34.6643,26.834,364173.021,3836815.759,2
317,414,127.5176,34.6931,26.814,364220.050,3840009.781,2
317,415,127.5176,34.7219,26.801,364267.114,3843203.816,2
317,416,127.5176,34.7506,26.795,364314.049,3846386.776,2
317,417,127.5176,34.7794,26.795,364361.181,3849580.840,2
317,418,127.5176,34.8081,26.789,364408.184,3852763.827,2
317,419,127.5176,34.8368,26.782,364455.221,3855946.828,2
318,384,127.5496,33.8255,24.4,365779.946,3743753.845,0
318,385,127.5496,33.8546,24.192,365825.445,3746980.708,0
318,386,127.5496,33.8836,23.983,365870.822,3750196.495,0
318,387,127.5496,33.9126,23.791,365916.233,3753412.297,0
318,388,127.5496,33.9417,23.727,365961.835,3756639.202,0
318,389,127.5496,33.9707,23.578,366007.315,3759855.032,0
318,390,127.5496,33.9997,23.558,366052.829,3763070.876,0
318,391,127.5496,34.0287,23.68,366098.378,3766286.735,0
318,392,127.5496,34.0577,23.644,366143.961,3769502.608,0
318,393,127.5496,34.0867,23.514,366189.579,3772718.495,0
318,394,127.5496,34.1157,23.456,366235.231,3775934.396,0
318,395,127.5496,34.1447,23.679,366280.917,3779150.312,0
318,396,127.5496,34.1736,24.3,366326.480,3782355.152,0
318,397,127.5496,34.2026,24.997,366372.234,3785571.096,0
318,398,127.5496,34.2315,25.385,366417.865,3788775.965,0
318,399,127.5496,34.2604,25.521,366463.530,3791980.847,0
318,400,127.5496,34.2893,25.675,366509.229,3795185.744,0
318,401,127.5496,34.3182,25.938,366554.963,3798390.656,0
318,402,127.5496,34.3471,26.19,366600.730,3801595.581,0
318,403,127.5496,34.376,26.407,366646.531,3804800.520,11
318,404,127.5496,34.4049,26.61,366692.366,3808005.474,11
318,405,127.5496,34.4338,26.792,366738.235,3811210.442,11
318,406,127.5496,34.4626,26.87,366783.979,3814404.334,11
318,407,127.5496,34.4915,26.902,366829.916,3817609.331,11
318,408,127.5496,34.5203,26.903,366875.727,3820803.251,11
318,409,127.5496,34.5491,26.891,366921.573,3823997.186,11
318,410,127.5496,34.5779,26.862,366967.452,3827191.134,11
318,412,127.5496,34.6355,26.778,367059.311,3833579.074,5
318,413,127.5496,34.6643,26.759,367105.291,3836773.066,2
318,414,127.5496,34.6931,26.758,367151.305,3839967.071,2
318,415,127.5496,34.7219,26.761,367197.352,3843161.090,2
318,416,127.5496,34.7506,26.761,367243.273,3846344.033,2
318,417,127.5496,34.7794,26.736,367289.387,3849538.081,2
318,418,127.5496,34.8081,26.713,367335.375,3852721.053,2
319,384,127.5816,33.8255,24.522,368741.462,3743712.565,0
319,385,127.5816,33.8546,24.251,368785.956,3746939.410,0
319,386,127.5816,33.8836,23.984,368830.331,3750155.180,0
319,387,127.5816,33.9126,23.83,368874.739,3753370.964,0
319,388,127.5816,33.9417,23.784,368919.335,3756597.852,0
319,389,127.5816,33.9707,23.603,368963.811,3759813.665,0
319,390,127.5816,33.9997,23.585,369008.320,3763029.493,0
319,391,127.5816,34.0287,23.695,369052.864,3766245.334,0
319,392,127.5816,34.0577,23.667,369097.440,3769461.190,0
319,393,127.5816,34.0867,23.511,369142.051,3772677.061,0
319,394,127.5816,34.1157,23.425,369186.695,3775892.945,0
319,395,127.5816,34.1447,23.659,369231.372,3779108.844,0
319,396,127.5816,34.1736,24.283,369275.929,3782313.667,0
319,397,127.5816,34.2026,24.945,369320.674,3785529.595,0
319,398,127.5816,34.2315,25.322,369365.297,3788734.447,0
319,399,127.5816,34.2604,25.434,369409.954,3791939.313,0
319,400,127.5816,34.2893,25.571,369454.644,3795144.193,0
319,401,127.5816,34.3182,25.772,369499.368,3798349.088,0
319,402,127.5816,34.3471,26.032,369544.124,3801553.997,0
319,403,127.5816,34.376,26.256,369588.914,3804758.920,0
319,404,127.5816,34.4049,26.428,369633.737,3807963.858,11
319,405,127.5816,34.4338,26.63,369678.594,3811168.809,11
319,406,127.5816,34.4626,26.748,369723.328,3814362.685,11
319,407,127.5816,34.4915,26.817,369768.251,3817567.665,11
319,408,127.5816,34.5203,26.851,369813.051,3820761.570,11
319,409,127.5816,34.5491,26.868,369857.884,3823955.488,11
319,410,127.5816,34.5779,26.815,369902.750,3827149.421,11
319,411,127.5816,34.6067,26.764,369947.650,3830343.368,11
319,412,127.5816,34.6355,26.671,369992.582,3833537.329,5
319,416,127.5816,34.7506,26.585,370172.482,3846302.225,2
320,384,127.6135,33.8255,24.515,371693.707,3743672.330,0
320,385,127.6135,33.8546,24.213,371737.199,3746899.158,0
320,386,127.6135,33.8836,23.983,371780.576,3750114.912,0
320,387,127.6135,33.9126,23.918,371823.985,3753330.680,0
320,388,127.6135,33.9417,23.832,371867.577,3756557.551,0
320,389,127.6135,33.9707,23.639,371911.052,3759773.347,0
320,390,127.6135,33.9997,23.618,371954.560,3762989.158,0
320,391,127.6135,34.0287,23.697,371998.101,3766204.983,0
320,392,127.6135,34.0577,23.675,372041.674,3769420.823,0
320,393,127.6135,34.0867,23.491,372085.281,3772636.676,0
320,394,127.6135,34.1157,23.371,372128.920,3775852.544,0
320,395,127.6135,34.1447,23.581,372172.592,3779068.427,0
320,396,127.6135,34.1736,24.225,372216.146,3782273.234,0
320,397,127.6135,34.2026,24.883,372259.884,3785489.145,0
320,398,127.6135,34.2315,25.198,372303.503,3788693.981,0
320,399,127.6135,34.2604,25.262,372347.155,3791898.831,0
320,400,127.6135,34.2893,25.343,372390.840,3795103.696,0
320,401,127.6135,34.3182,25.535,372434.557,3798308.574,0
320,402,127.6135,34.3471,25.782,372478.306,3801513.467,0
320,403,127.6135,34.376,25.993,372522.088,3804718.374,0
320,404,127.6135,34.4049,26.131,372565.903,3807923.296,0
320,405,127.6135,34.4338,26.336,372609.750,3811128.231,11
320,406,127.6135,34.4626,26.405,372653.477,3814322.092,11
320,407,127.6135,34.4915,26.528,372697.389,3817527.056,11
320,408,127.6135,34.5203,26.677,372741.181,3820720.945,11
320,409,127.6135,34.5491,26.771,372785.005,3823914.847,11
320,410,127.6135,34.5779,26.673,372828.862,3827108.764,11
320,411,127.6135,34.6067,26.577,372872.750,3830302.696,1
320,412,127.6135,34.6355,26.584,372916.671,3833496.641,1
320,420,127.6135,34.8656,26.335,373268.735,3859015.446,2
320,421,127.6135,34.8943,26.354,373312.791,3862198.429,2
321,384,127.6455,33.8255,24.433,374655.191,3743632.889,0
321,385,127.6455,33.8546,24.167,374697.679,3746859.701,0
321,386,127.6455,33.8836,24.048,374740.054,3750075.438,0
321,387,127.6455,33.9126,24.021,374782.461,3753291.190,0
321,388,127.6455,33.9417,23.858,374825.046,3756518.045,0
321,389,127.6455,33.9707,23.683,374867.517,3759733.825,0
321,390,127.6455,33.9997,23.652,374910.020,3762949.619,0
321,391,127.6455,34.0287,23.687,374952.556,3766165.428,0
321,392,127.6455,34.0577,23.658,374995.123,3769381.252,0
321,393,127.6455,34.0867,23.476,375037.722,3772597.089,0
321,394,127.6455,34.1157,23.344,375080.354,3775812.941,0
321,395,127.6455,34.1447,23.45,375123.017,3779028.807,0
321,396,127.6455,34.1736,24.03,375165.566,3782233.599,0
321,397,127.6455,34.2026,24.712,375208.293,3785449.494,0
321,398,127.6455,34.2315,24.996,375250.905,3788654.314,0
321,399,127.6455,34.2604,25.03,375293.549,3791859.148,0
321,400,127.6455,34.2893,25.044,375336.225,3795063.997,0
321,401,127.6455,34.3182,25.191,375378.932,3798268.860,0
321,402,127.6455,34.3471,25.41,375421.671,3801473.737,0
321,403,127.6455,34.376,25.634,375464.442,3804678.628,0
321,404,127.6455,34.4049,25.818,375507.245,3807883.534,0
321,405,127.6455,34.4338,25.998,375550.079,3811088.454,0
321,406,127.6455,34.4626,25.963,375592.797,3814282.299,0
321,407,127.6455,34.4915,26.116,375635.695,3817487.248,11
321,408,127.6455,34.5203,26.422,375678.476,3820681.121,11
321,409,127.6455,34.5491,26.582,375721.288,3823875.009,11
321,411,127.6455,34.6067,26.405,375807.007,3830262.826,1
321,412,127.6455,34.6355,26.463,375849.913,3833456.757,1
321,413,127.6455,34.6643,26.527,375892.851,3836650.701,1
321,414,127.6455,34.6931,26.516,375935.821,3839844.660,1
321,415,127.6455,34.7219,26.403,375978.822,3843038.633,1
321,420,127.6455,34.8656,26.352,376193.847,3858975.441,2
322,385,127.6775,33.8546,24.201,377658.144,3746821.166,0
322,386,127.6775,33.8836,24.159,377699.517,3750036.887,0
322,387,127.6775,33.9126,24.092,377740.922,3753252.623,0
322,388,127.6775,33.9417,23.868,377782.500,3756479.461,0
322,389,127.6775,33.9707,23.727,377823.967,3759695.226,0
322,390,127.6775,33.9997,23.676,377865.466,3762911.004,0
322,391,127.6775,34.0287,23.665,377906.996,3766126.797,0
322,392,127.6775,34.0577,23.618,377948.557,3769342.605,0
322,393,127.6775,34.0867,23.47,377990.149,3772558.427,0
322,394,127.6775,34.1157,23.37,378031.773,3775774.263,0
322,395,127.6775,34.1447,23.367,378073.428,3778990.114,0
322,396,127.6775,34.1736,23.777,378114.971,3782194.889,0
322,397,127.6775,34.2026,24.458,378156.688,3785410.769,0
322,398,127.6775,34.2315,24.753,378198.293,3788615.573,0
322,399,127.6775,34.2604,24.775,378239.929,3791820.392,0
322,400,127.6775,34.2893,24.705,378281.596,3795025.225,0
322,401,127.6775,34.3182,24.772,378323.294,3798230.073,0
322,402,127.6775,34.3471,25.013,378365.023,3801434.935,0
322,403,127.6775,34.376,25.333,378406.782,3804639.811,0
322,404,127.6775,34.4049,25.62,378448.573,3807844.702,0
322,405,127.6775,34.4338,25.773,378490.395,3811049.607,0
322,406,127.6775,34.4626,25.668,378532.103,3814243.436,11
322,407,127.6775,34.4915,25.843,378573.987,3817448.370,11
322,408,127.6775,34.5203,26.279,378615.756,3820642.228,11
322,409,127.6775,34.5491,26.351,378657.557,3823836.100,11
322,410,127.6775,34.5779,26.295,378699.388,3827029.987,1
322,411,127.6775,34.6067,26.323,378741.249,3830223.888,1
322,412,127.6775,34.6355,26.43,378783.142,3833417.804,1
322,413,127.6775,34.6643,26.516,378825.065,3836611.733,1
322,414,127.6775,34.6931,26.487,378867.018,3839805.677,1
322,415,127.6775,34.7219,26.431,378909.003,3842999.636,1
322,420,127.6775,34.8656,26.353,379118.945,3858936.371,2
322,421,127.6775,34.8943,26.34,379160.966,3862119.325,2
323,385,127.7094,33.8546,24.301,380609.343,3746783.668,0
323,386,127.7094,33.8836,24.258,380649.718,3749999.374,0
323,387,127.7094,33.9126,24.119,380690.123,3753215.094,0
323,388,127.7094,33.9417,23.884,380730.698,3756441.917,0
323,389,127.7094,33.9707,23.763,380771.164,3759657.666,0
323,390,127.7094,33.9997,23.682,380811.661,3762873.429,0
323,391,127.7094,34.0287,23.636,380852.189,3766089.207,0
323,392,127.7094,34.0577,23.578,380892.747,3769304.999,0
323,393,127.7094,34.0867,23.483,380933.336,3772520.806,0
323,394,127.7094,34.1157,23.429,380973.955,3775736.627,0
323,395,127.7094,34.1447,23.402,381014.605,3778952.462,0
323,396,127.7094,34.1736,23.609,381055.145,3782157.223,0
323,397,127.7094,34.2026,24.181,381095.856,3785373.087,0
323,398,127.7094,34.2315,24.49,381136.456,3788577.876,0
323,399,127.7094,34.2604,24.492,381177.087,3791782.680,0
323,400,127.7094,34.2893,24.351,381217.748,3794987.498,0
323,401,127.7094,34.3182,24.382,381258.440,3798192.331,0
323,402,127.7094,34.3471,24.712,381299.162,3801397.178,0
323,403,127.7094,34.376,25.144,381339.914,3804602.039,0
323,404,127.7094,34.4049,25.5,381380.696,3807806.915,11
323,405,127.7094,34.4338,25.625,381421.509,3811011.805,11
323,406,127.7094,34.4626,25.538,381462.210,3814205.620,11
323,407,127.7094,34.4915,25.795,381503.083,3817410.539,11
323,408,127.7094,34.5203,26.334,381543.844,3820604.382,11
323,409,127.7094,34.5491,26.121,381584.636,3823798.240,1
323,410,127.7094,34.5779,26.262,381625.457,3826992.112,1
323,412,127.7094,34.6355,26.434,381707.190,3833379.900,1
323,413,127.7094,34.6643,26.448,381748.101,3836573.815,1
323,414,127.7094,34.6931,26.404,381789.043,3839767.745,1
323,420,127.7094,34.8656,26.343,382034.889,3858898.353,2
324,385,127.7414,33.8546,24.404,383569.780,3746746.974,0
324,386,127.7414,33.8836,24.325,383609.152,3749962.664,0
324,387,127.7414,33.9126,24.133,383648.555,3753178.369,0
324,388,127.7414,33.9417,23.924,383688.124,3756405.177,0
324,389,127.7414,33.9707,23.783,383727.586,3759620.910,0
324,390,127.7414,33.9997,23.676,383767.079,3762836.659,0
324,391,127.7414,34.0287,23.625,383806.601,3766052.421,0
324,392,127.7414,34.0577,23.58,383846.153,3769268.198,0
324,393,127.7414,34.0867,23.539,383885.735,3772483.990,0
324,394,127.7414,34.1157,23.505,383925.346,3775699.796,0
324,395,127.7414,34.1447,23.484,383964.988,3778915.616,0
324,396,127.7414,34.1736,23.552,384004.522,3782120.362,0
324,397,127.7414,34.2026,23.92,384044.223,3785336.212,0
324,398,127.7414,34.2315,24.205,384083.816,3788540.986,0
324,399,127.7414,34.2604,24.165,384123.439,3791745.775,0
324,400,127.7414,34.2893,24,384163.092,3794950.579,0
324,401,127.7414,34.3182,24.077,384202.774,3798155.397,0
324,402,127.7414,34.3471,24.499,384242.485,3801360.229,0
324,403,127.7414,34.376,24.964,384282.227,3804565.076,0
324,404,127.7414,34.4049,25.323,384321.997,3807769.937,11
324,405,127.7414,34.4338,25.457,384361.797,3810974.813,11
324,406,127.7414,34.4626,25.478,384401.489,3814168.613,11
324,414,127.7414,34.6931,26.323,384720.214,3839730.624,1
324,415,127.7414,34.7219,26.286,384760.168,3842924.554,1
324,420,127.7414,34.8656,26.324,384959.962,3858861.148,2
324,421,127.7414,34.8943,26.279,384999.952,3862044.074,2
325,386,127.7734,33.8836,24.377,386568.573,3749926.876,0
325,387,127.7734,33.9126,24.174,386606.974,3753142.566,0
325,388,127.7734,33.9417,23.982,386645.536,3756369.359,0
325,389,127.7734,33.9707,23.795,386683.994,3759585.078,0
325,390,127.7734,33.9997,23.677,386722.482,3762800.812,0
325,391,127.7734,34.0287,23.646,386760.999,3766016.560,0
325,392,127.7734,34.0577,23.637,386799.545,3769232.322,0
325,393,127.7734,34.0867,23.628,386838.120,3772448.099,0
325,394,127.7734,34.1157,23.592,386876.724,3775663.890,0
325,395,127.7734,34.1447,23.567,386915.357,3778879.696,0
325,396,127.7734,34.1736,23.552,386953.885,3782084.428,0
325,397,127.7734,34.2026,23.701,386992.576,3785300.263,0
325,398,127.7734,34.2315,23.906,387031.163,3788505.023,0
325,399,127.7734,34.2604,23.844,387069.778,3791709.798,0
325,400,127.7734,34.2893,23.741,387108.422,3794914.587,0
325,401,127.7734,34.3182,23.896,387147.094,3798119.391,0
325,402,127.7734,34.3471,24.336,387185.796,3801324.209,11
325,403,127.7734,34.376,24.761,387224.526,3804529.041,11
325,404,127.7734,34.4049,25.09,387263.285,3807733.888,11
325,405,127.7734,34.4338,25.25,387302.073,3810938.750,11
325,406,127.7734,34.4626,25.348,387340.755,3814132.536,11
325,409,127.7734,34.5491,25.982,387457.107,3823725.071,11
325,410,127.7734,34.5779,26.2,387495.903,3826918.916,11
325,416,127.7734,34.7506,26.204,387729.142,3846071.193,2
325,417,127.7734,34.7794,26.148,387768.137,3849265.137,2
325,418,127.7734,34.8081,26.243,387807.025,3852448.007,2
325,420,127.7734,34.8656,26.282,387885.022,3858824.879,2
325,423,127.7734,34.9516,26.154,388001.888,3868362.568,2
326,387,127.8053,33.9126,24.255,389556.134,3753107.794,0
326,388,127.8053,33.9417,24.048,389593.692,3756334.572,0
326,389,127.8053,33.9707,23.813,389631.150,3759550.277,0
326,390,127.8053,33.9997,23.696,389668.637,3762765.996,0
326,391,127.8053,34.0287,23.698,389706.152,3765981.730,0
326,392,127.8053,34.0577,23.721,389743.694,3769197.478,0
326,393,127.8053,34.0867,23.72,389781.266,3772413.241,0
326,394,127.8053,34.1157,23.689,389818.865,3775629.018,0
326,395,127.8053,34.1447,23.659,389856.493,3778844.810,0
326,396,127.8053,34.1736,23.605,389894.019,3782049.527,0
326,397,127.8053,34.2026,23.608,389931.703,3785265.348,0
326,398,127.8053,34.2315,23.693,389969.286,3788470.094,0
326,399,127.8053,34.2604,23.669,390006.896,3791674.855,0
326,400,127.8053,34.2893,23.683,390044.535,3794879.630,0
326,401,127.8053,34.3182,23.86,390082.201,3798084.420,0
326,402,127.8053,34.3471,24.24,390119.896,3801289.224,11
326,403,127.8053,34.376,24.573,390157.618,3804494.043,11
326,404,127.8053,34.4049,24.806,390195.369,3807698.876,11
326,408,127.8053,34.5203,25.736,390346.388,3820496.175,11
326,409,127.8053,34.5491,26.058,390384.147,3823689.992,11
326,411,127.8053,34.6067,26.29,390459.748,3830077.667,11
326,412,127.8053,34.6355,26.33,390497.591,3833271.527,11
326,413,127.8053,34.6643,26.314,390535.460,3836465.400,5
326,414,127.8053,34.6931,26.35,390573.358,3839659.289,5
326,415,127.8053,34.7219,26.189,390611.283,3842853.192,5
326,416,127.8053,34.7506,26.065,390649.105,3846036.019,5
326,417,127.8053,34.7794,25.996,390687.085,3849229.951,2
326,418,127.8053,34.8081,26.097,390724.961,3852412.807,2
326,419,127.8053,34.8368,26.157,390762.865,3855595.677,2
326,420,127.8053,34.8656,26.195,390800.928,3858789.652,2
326,421,127.8053,34.8943,26.237,390838.887,3861972.551,2
326,422,127.8053,34.923,26.29,390876.873,3865155.465,2
327,388,127.8373,33.9417,24.113,392551.078,3756300.597,0
327,389,127.8373,33.9707,23.846,392587.532,3759516.288,0
327,390,127.8373,33.9997,23.736,392624.014,3762731.993,0
327,391,127.8373,34.0287,23.761,392660.523,3765947.713,0
327,392,127.8373,34.0577,23.796,392697.060,3769163.447,0
327,393,127.8373,34.0867,23.8,392733.625,3772379.196,0
327,394,127.8373,34.1157,23.787,392770.217,3775594.960,0
327,395,127.8373,34.1447,23.77,392806.836,3778810.738,0
327,396,127.8373,34.1736,23.709,392843.357,3782015.441,0
327,397,127.8373,34.2026,23.667,392880.031,3785231.248,0
327,398,127.8373,34.2315,23.69,392916.607,3788435.981,0
327,399,127.8373,34.2604,23.737,392953.209,3791640.728,0
327,400,127.8373,34.2893,23.773,392989.839,3794845.490,0
327,401,127.8373,34.3182,23.876,393026.496,3798050.266,0
327,402,127.8373,34.3471,24.167,393063.181,3801255.057,11
327,403,127.8373,34.376,24.401,393099.892,3804459.862,11
327,404,127.8373,34.4049,24.498,393136.631,3807664.682,11
327,405,127.8373,34.4338,24.566,393173.397,3810869.517,11
327,406,127.8373,34.4626,24.87,393210.063,3814063.276,11
327,407,127.8373,34.4915,25.389,393246.884,3817268.139,11
327,408,127.8373,34.5203,25.97,393283.604,3820461.928,11
327,409,127.8373,34.5491,26.197,393320.351,3823655.731,11
327,410,127.8373,34.5779,25.925,393357.125,3826849.548,11
327,411,127.8373,34.6067,26.04,393393.927,3830043.380,11
327,412,127.8373,34.6355,26.217,393430.755,3833237.226,11
327,413,127.8373,34.6643,26.242,393467.610,3836431.087,5
327,414,127.8373,34.6931,26.252,393504.492,3839624.962,5
327,415,127.8373,34.7219,25.918,393541.401,3842818.852,5
327,416,127.8373,34.7506,25.777,393578.209,3846001.667,5
327,417,127.8373,34.7794,25.903,393615.171,3849195.585,2
327,422,127.8373,34.923,26.287,393799.874,3865121.036,2
328,390,127.8693,33.9997,23.794,395579.379,3762698.914,0
328,391,127.8693,34.0287,23.823,395614.883,3765914.620,0
328,392,127.8693,34.0577,23.851,395650.414,3769130.341,0
328,393,127.8693,34.0867,23.861,395685.972,3772346.076,0
328,394,127.8693,34.1157,23.875,395721.556,3775561.826,0
328,395,127.8693,34.1447,23.881,395757.167,3778777.591,0
328,396,127.8693,34.1736,23.844,395792.682,3781982.281,0
328,397,127.8693,34.2026,23.829,395828.347,3785198.075,0
328,398,127.8693,34.2315,23.865,395863.915,3788402.794,0
328,399,127.8693,34.2604,23.898,395899.510,3791607.528,0
328,400,127.8693,34.2893,23.876,395935.131,3794812.277,0
328,401,127.8693,34.3182,23.882,395970.779,3798017.040,0
328,402,127.8693,34.3471,24.058,396006.454,3801221.818,0
328,403,127.8693,34.376,24.217,396042.154,3804426.610,0
328,404,127.8693,34.4049,24.212,396077.882,3807631.417,11
328,405,127.8693,34.4338,24.229,396113.636,3810836.238,11
328,406,127.8693,34.4626,24.692,396149.292,3814029.984,11
328,407,127.8693,34.4915,25.285,396185.099,3817234.835,11
328,408,127.8693,34.5203,25.683,396220.808,3820428.610,11
328,409,127.8693,34.5491,25.862,396256.543,3823622.400,11
328,410,127.8693,34.5779,25.669,396292.305,3826816.205,11
328,411,127.8693,34.6067,25.757,396328.093,3830010.024,11
328,412,127.8693,34.6355,25.937,396363.907,3833203.858,11
328,413,127.8693,34.6643,25.996,396399.747,3836397.706,11
328,414,127.8693,34.6931,25.85,396435.614,3839591.568,11
328,415,127.8693,34.7219,25.652,396471.507,3842785.445,5
329,391,127.9012,34.0287,23.884,398559.998,3765882.550,0
329,392,127.9012,34.0577,23.893,398594.526,3769098.258,0
329,393,127.9012,34.0867,23.901,398629.080,3772313.980,0
329,394,127.9012,34.1157,23.943,398663.660,3775529.717,0
329,395,127.9012,34.1447,23.972,398698.266,3778745.469,0
329,396,127.9012,34.1736,23.957,398732.779,3781950.146,0
329,397,127.9012,34.2026,23.959,398767.437,3785165.927,0
329,398,127.9012,34.2315,23.993,398802.001,3788370.634,0
329,399,127.9012,34.2604,24.004,398836.592,3791575.355,0
329,400,127.9012,34.2893,23.969,398871.208,3794780.090,0
329,401,127.9012,34.3182,23.928,398905.849,3797984.841,0
329,402,127.9012,34.3471,23.961,398940.517,3801189.606,0
329,403,127.9012,34.376,24.033,398975.210,3804394.385,0
329,404,127.9012,34.4049,23.981,399009.929,3807599.179,11
329,405,127.9012,34.4338,24.048,399044.674,3810803.988,11
329,406,127.9012,34.4626,24.516,399079.324,3813997.722,11
329,407,127.9012,34.4915,24.975,399114.120,3817202.560,11
329,408,127.9012,34.5203,25.294,399148.821,3820396.323,11
329,409,127.9012,34.5491,25.46,399183.548,3823590.100,0
329,410,127.9012,34.5779,25.353,399218.300,3826783.893,0
329,411,127.9012,34.6067,25.409,399253.078,3829977.699,11
329,412,127.9012,34.6355,25.56,399287.882,3833171.520,0
329,413,127.9012,34.6643,25.634,399322.710,3836365.356,11
329,414,127.9012,34.6931,25.47,399357.565,3839559.206,11
329,415,127.9012,34.7219,25.541,399392.445,3842753.071,5
330,392,127.9332,34.0577,23.927,401547.855,3769066.997,0
330,393,127.9332,34.0867,23.924,401581.403,3772282.707,0
330,394,127.9332,34.1157,23.985,401614.975,3775498.431,0
330,395,127.9332,34.1447,24.034,401648.573,3778714.170,0
330,396,127.9332,34.1736,24.032,401682.080,3781918.835,0
330,397,127.9332,34.2026,24.031,401715.729,3785134.603,0
330,398,127.9332,34.2315,24.052,401749.286,3788339.297,0
330,399,127.9332,34.2604,24.063,401782.869,3791544.006,0
330,400,127.9332,34.2893,24.055,401816.476,3794748.729,0
330,401,127.9332,34.3182,24.031,401850.109,3797953.467,0
330,402,127.9332,34.3471,23.965,401883.766,3801158.219,0
330,403,127.9332,34.376,23.918,401917.449,3804362.986,0
330,404,127.9332,34.4049,23.855,401951.156,3807567.768,0
330,405,127.9332,34.4338,24.037,401984.889,3810772.565,0
330,406,127.9332,34.4626,24.437,402018.529,3813966.286,0
330,407,127.9332,34.4915,24.767,402052.312,3817171.112,0
330,408,127.9332,34.5203,24.955,402086.002,3820364.863,0
330,409,127.9332,34.5491,25.054,402119.717,3823558.628,0
330,410,127.9332,34.5779,25.071,402153.457,3826752.408,0
330,411,127.9332,34.6067,25.153,402187.222,3829946.203,0
330,412,127.9332,34.6355,25.268,402221.011,3833140.012,11
330,413,127.9332,34.6643,25.318,402254.825,3836333.836,11
330,414,127.9332,34.6931,25.268,402288.664,3839527.674,11
330,415,127.9332,34.7219,25.451,402322.528,3842721.527,11
330,416,127.9332,34.7506,25.755,402356.298,3845904.305,1
330,419,127.9332,34.8368,26.044,402457.876,3855463.815,2
330,420,127.9332,34.8656,26.018,402491.863,3858657.741,2
330,421,127.9332,34.8943,25.99,402525.756,3861840.591,2
330,422,127.9332,34.923,25.966,402559.674,3865023.456,2
330,423,127.9332,34.9516,25.94,402593.498,3868195.245,2
330,424,127.9332,34.9803,25.922,402627.465,3871378.139,2
331,393,127.9652,34.0867,23.934,404533.714,3772252.358,0
331,394,127.9652,34.1157,24.004,404566.279,3775468.070,0
331,395,127.9652,34.1447,24.071,404598.869,3778683.796,0
331,396,127.9652,34.1736,24.087,404631.371,3781888.449,0
331,397,127.9652,34.2026,24.085,404664.009,3785104.205,0
331,398,127.9652,34.2315,24.091,404696.560,3788308.887,0
331,399,127.9652,34.2604,24.1,404729.134,3791513.583,0
331,400,127.9652,34.2893,24.122,404761.733,3794718.295,0
331,401,127.9652,34.3182,24.138,404794.357,3797923.020,0
331,402,127.9652,34.3471,24.052,404827.004,3801127.761,0
331,403,127.9652,34.376,23.893,404859.676,3804332.516,0
331,404,127.9652,34.4049,23.846,404892.372,3807537.286,0
331,405,127.9652,34.4338,24.134,404925.093,3810742.070,0
331,406,127.9652,34.4626,24.472,404957.724,3813935.780,0
331,407,127.9652,34.4915,24.694,404990.492,3817140.594,0
331,408,127.9652,34.5203,24.799,405023.172,3820334.333,0
331,409,127.9652,34.5491,24.844,405055.875,3823528.086,0
331,410,127.9652,34.5779,24.919,405088.603,3826721.855,0
331,411,127.9652,34.6067,25.024,405121.354,3829915.637,0
331,412,127.9652,34.6355,25.119,405154.130,3833109.435,11
331,413,127.9652,34.6643,25.171,405186.929,3836303.247,11
331,414,127.9652,34.6931,25.215,405219.753,3839497.074,11
331,419,127.9652,34.8368,26.043,405383.887,3855433.157,2
331,421,127.9652,34.8943,25.973,405449.730,3861809.910,2
331,422,127.9652,34.923,25.864,405482.631,3864992.764,2
331,423,127.9652,34.9516,25.899,405515.440,3868164.542,2
332,394,127.9971,34.1157,24.008,407508.349,3775438.724,0
332,395,127.9971,34.1447,24.091,407539.934,3778654.439,0
332,396,127.9971,34.1736,24.131,407571.433,3781859.080,0
332,397,127.9971,34.2026,24.133,407603.065,3785074.824,0
332,398,127.9971,34.2315,24.128,407634.612,3788279.494,0
332,399,127.9971,34.2604,24.135,407666.182,3791484.179,0
332,400,127.9971,34.2893,24.178,407697.776,3794688.878,0
332,401,127.9971,34.3182,24.217,407729.393,3797893.592,0
332,402,127.9971,34.3471,24.111,407761.034,3801098.321,0
332,403,127.9971,34.376,23.881,407792.698,3804303.064,0
